eval,time_s,cur,best,M1,M2,M3
44115,36.47112321853638,0.0,4.48,0.0,0.0,0.0
44120,36.48144745826721,0.0,4.48,0.0,0.0,0.0
44125,36.481449604034424,0.0,4.48,0.0,0.0,0.0
44130,36.48145151138306,0.0,4.48,0.0,0.0,0.0
44135,36.49252724647522,0.0,4.48,0.0,0.0,0.0
44140,36.49252963066101,0.0,4.48,0.0,0.0,0.0
44145,36.492531299591064,0.0,4.48,0.0,0.0,0.0
44150,36.50389623641968,0.0,4.48,0.0,0.0,0.0
44155,36.50389862060547,0.0,4.48,0.0,0.0,0.0
44160,36.50390028953552,0.0,4.48,0.0,0.0,0.0
44165,36.516279220581055,0.0,4.48,0.0,0.0,0.0
44170,36.516281604766846,0.0,4.48,0.0,0.0,0.0
44175,36.5162832736969,0.0,4.48,0.0,0.0,0.0
44180,36.52867031097412,0.0,4.48,0.0,0.0,0.0
44185,36.52867317199707,0.0,4.48,0.0,0.0,0.0
44190,36.5286750793457,0.0,4.48,0.0,0.0,0.0
44195,36.52867674827576,0.0,4.48,0.0,0.0,0.0
44200,36.5393602848053,0.0,4.48,0.0,0.0,0.0
44205,36.53936266899109,0.0,4.48,0.0,0.0,0.0
44210,36.53936457633972,0.0,4.48,0.0,0.0,0.0
44215,36.550793409347534,0.0,4.48,0.0,0.0,0.0
44220,36.550795793533325,0.0,4.48,0.0,0.0,0.0
44225,36.55079746246338,0.0,4.48,0.0,0.0,0.0
44230,36.56083917617798,0.0,4.48,0.0,0.0,0.0
44235,36.56084132194519,0.0,4.48,0.0,0.0,0.0
44240,36.56084322929382,0.0,4.48,0.0,0.0,0.0
44245,36.571537733078,0.0,4.48,0.0,0.0,0.0
44250,36.571540117263794,0.0,4.48,0.0,0.0,0.0
44255,36.57154202461243,0.0,4.48,0.0,0.0,0.0
44260,36.58228802680969,0.0,4.48,0.0,0.0,0.0
44265,36.58229088783264,0.0,4.48,0.0,0.0,0.0
44270,36.582292556762695,0.0,4.48,0.0,0.0,0.0
44275,36.58229422569275,0.0,4.48,0.0,0.0,0.0
44280,36.59254336357117,0.0,4.48,0.0,0.0,0.0
44285,36.59254574775696,0.0,4.48,0.0,0.0,0.0
44290,36.59254741668701,0.0,4.48,0.0,0.0,0.0
44295,36.60333514213562,0.0,4.48,0.0,0.0,0.0
44300,36.60333704948425,0.0,4.48,0.0,0.0,0.0
44305,36.603338956832886,0.0,4.48,0.0,0.0,0.0
44310,36.61408567428589,0.0,4.48,0.0,0.0,0.0
44315,36.61408805847168,0.0,4.48,0.0,0.0,0.0
44320,36.61408996582031,0.0,4.48,0.0,0.0,0.0
44325,36.6243052482605,0.0,4.48,0.0,0.0,0.0
44330,36.62430763244629,0.0,4.48,0.0,0.0,0.0
44335,36.624309062957764,0.0,4.48,0.0,0.0,0.0
44340,36.635767459869385,0.0,4.48,0.0,0.0,0.0
44345,36.635770320892334,0.0,4.48,0.0,0.0,0.0
44350,36.63577198982239,0.0,4.48,0.0,0.0,0.0
44355,36.63577365875244,0.0,4.48,0.0,0.0,0.0
44360,36.64699339866638,0.0,4.48,0.0,0.0,0.0
44365,36.646995544433594,0.0,4.48,0.0,0.0,0.0
44370,36.64699745178223,0.0,4.48,0.0,0.0,0.0
44375,36.657604455947876,0.0,4.48,0.0,0.0,0.0
44380,36.657607078552246,0.0,4.48,0.0,0.0,0.0
44385,36.65760898590088,0.0,4.48,0.0,0.0,0.0
44390,36.66918873786926,0.0,4.48,0.0,0.0,0.0
44395,36.669191122055054,0.0,4.48,0.0,0.0,0.0
44400,36.66919302940369,0.0,4.48,0.0,0.0,0.0
44405,36.680793046951294,0.0,4.48,0.0,0.0,0.0
44410,36.680795431137085,0.0,4.48,0.0,0.0,0.0
44415,36.68079733848572,0.0,4.48,0.0,0.0,0.0
44420,36.69102144241333,0.0,4.48,0.0,0.0,0.0
44425,36.6910240650177,0.0,4.48,0.0,0.0,0.0
44430,36.69102621078491,0.0,4.48,0.0,0.0,0.0
44435,36.691027879714966,0.0,4.48,0.0,0.0,0.0
44440,36.701854944229126,0.0,4.48,0.0,0.0,0.0
44445,36.70185708999634,0.0,4.48,0.0,0.0,0.0
44450,36.70185923576355,0.0,4.48,0.0,0.0,0.0
44455,36.71239733695984,0.0,4.48,0.0,0.0,0.0
44460,36.71239948272705,0.0,4.48,0.0,0.0,0.0
44465,36.712401390075684,0.0,4.48,0.0,0.0,0.0
44470,36.72282433509827,0.0,4.48,0.0,0.0,0.0
44475,36.72282695770264,0.0,4.48,0.0,0.0,0.0
44480,36.72282862663269,0.0,4.48,0.0,0.0,0.0
44485,36.73360562324524,0.0,4.48,0.0,0.0,0.0
44490,36.73360800743103,0.0,4.48,0.0,0.0,0.0
44495,36.73361015319824,0.0,4.48,0.0,0.0,0.0
44500,36.74416399002075,0.0,4.48,0.0,0.0,0.0
44505,36.7441668510437,0.0,4.48,0.0,0.0,0.0
44510,36.74416899681091,0.0,4.48,0.0,0.0,0.0
44515,36.74417042732239,0.0,4.48,0.0,0.0,0.0
44520,36.754767179489136,0.0,4.48,0.0,0.0,0.0
44525,36.75476956367493,0.0,4.48,0.0,0.0,0.0
44530,36.75477170944214,0.0,4.48,0.0,0.0,0.0
44535,36.76582360267639,0.0,4.48,0.0,0.0,0.0
44540,36.76582598686218,0.0,4.48,0.0,0.0,0.0
44545,36.765827655792236,0.0,4.48,0.0,0.0,0.0
44550,36.776392698287964,0.0,4.48,0.0,0.0,0.0
44555,36.776394844055176,0.0,4.48,0.0,0.0,0.0
44560,36.77639698982239,0.0,4.48,0.0,0.0,0.0
44565,36.78679347038269,0.0,4.48,0.0,0.0,0.0
44570,36.7867956161499,0.0,4.48,0.0,0.0,0.0
44575,36.786797523498535,0.0,4.48,0.0,0.0,0.0
44580,36.79764795303345,0.0,4.48,0.0,0.0,0.0
44585,36.79765057563782,0.0,4.48,0.0,0.0,0.0
44590,36.79765248298645,0.0,4.48,0.0,0.0,0.0
44595,36.797654151916504,0.0,4.48,0.0,0.0,0.0
44600,36.80838370323181,0.0,4.48,0.0,0.0,0.0
44605,36.8083860874176,0.0,4.48,0.0,0.0,0.0
44610,36.808387994766235,0.0,4.48,0.0,0.0,0.0
44615,36.81891441345215,0.0,4.48,0.0,0.0,0.0
44620,36.81891679763794,0.0,4.48,0.0,0.0,0.0
44625,36.81891846656799,0.0,4.48,0.0,0.0,0.0
44630,36.82880234718323,0.0,4.48,0.0,0.0,0.0
44635,36.82880449295044,0.0,4.48,0.0,0.0,0.0
44640,36.82880640029907,0.0,4.48,0.0,0.0,0.0
44645,36.8395459651947,0.0,4.48,0.0,0.0,0.0
44650,36.83954834938049,0.0,4.48,0.0,0.0,0.0
44655,36.83955001831055,0.0,4.48,0.0,0.0,0.0
44660,36.85154843330383,0.0,4.48,0.0,0.0,0.0
44665,36.851550817489624,0.0,4.48,0.0,0.0,0.0
44670,36.851552963256836,0.0,4.48,0.0,0.0,0.0
44675,36.85155463218689,0.0,4.48,0.0,0.0,0.0
44680,36.862215518951416,0.0,4.48,0.0,0.0,0.0
44685,36.862218141555786,0.0,4.48,0.0,0.0,0.0
44690,36.86222004890442,0.0,4.48,0.0,0.0,0.0
44695,36.87229633331299,0.0,4.48,0.0,0.0,0.0
44700,36.87229871749878,0.0,4.48,0.0,0.0,0.0
44705,36.87230038642883,0.0,4.48,0.0,0.0,0.0
44710,36.88245725631714,0.0,4.48,0.0,0.0,0.0
44715,36.88245964050293,0.0,4.48,0.0,0.0,0.0
44720,36.88246154785156,0.0,4.48,0.0,0.0,0.0
44725,36.89243817329407,0.0,4.48,0.0,0.0,0.0
44730,36.89244055747986,0.0,4.48,0.0,0.0,0.0
44735,36.89244222640991,0.0,4.48,0.0,0.0,0.0
44740,36.90323853492737,0.0,4.48,0.0,0.0,0.0
44745,36.90324139595032,0.0,4.48,0.0,0.0,0.0
44750,36.90324330329895,0.0,4.48,0.0,0.0,0.0
44755,36.903244972229004,0.0,4.48,0.0,0.0,0.0
44760,36.91418266296387,0.0,4.48,0.0,0.0,0.0
44765,36.91418480873108,0.0,4.48,0.0,0.0,0.0
44770,36.91418671607971,0.0,4.48,0.0,0.0,0.0
44775,36.92424297332764,0.0,4.48,0.0,0.0,0.0
44780,36.92424488067627,0.0,4.48,0.0,0.0,0.0
44785,36.9242467880249,0.0,4.48,0.0,0.0,0.0
44790,36.93423366546631,0.0,4.48,0.0,0.0,0.0
44795,36.9342360496521,0.0,4.48,0.0,0.0,0.0
44800,36.93423795700073,0.0,4.48,0.0,0.0,0.0
44805,36.944889307022095,0.0,4.48,0.0,0.0,0.0
44810,36.944891691207886,0.0,4.48,0.0,0.0,0.0
44815,36.94489336013794,0.0,4.48,0.0,0.0,0.0
44820,36.954973220825195,0.0,4.48,0.0,0.0,0.0
44825,36.954975843429565,0.0,4.48,0.0,0.0,0.0
44830,36.9549777507782,0.0,4.48,0.0,0.0,0.0
44835,36.95497918128967,0.0,4.48,0.0,0.0,0.0
44840,36.964892864227295,0.0,4.48,0.0,0.0,0.0
44845,36.964895248413086,0.0,4.48,0.0,0.0,0.0
44850,36.96489691734314,0.0,4.48,0.0,0.0,0.0
44855,36.97501611709595,0.0,4.48,0.0,0.0,0.0
44860,36.97501850128174,0.0,4.48,0.0,0.0,0.0
44865,36.97502017021179,0.0,4.48,0.0,0.0,0.0
44870,36.98485207557678,0.0,4.48,0.0,0.0,0.0
44875,36.98485445976257,0.0,4.48,0.0,0.0,0.0
44880,36.98485612869263,0.0,4.48,0.0,0.0,0.0
44885,36.99479365348816,0.0,4.48,0.0,0.0,0.0
44890,36.99479627609253,0.0,4.48,0.0,0.0,0.0
44895,36.99479794502258,0.0,4.48,0.0,0.0,0.0
44900,37.004839181900024,0.0,4.48,0.0,0.0,0.0
44905,37.004841566085815,0.0,4.48,0.0,0.0,0.0
44910,37.00484371185303,0.0,4.48,0.0,0.0,0.0
44915,37.0048451423645,0.0,4.48,0.0,0.0,0.0
44920,37.01483106613159,0.0,4.48,0.0,0.0,0.0
44925,37.01483368873596,0.0,4.48,0.0,0.0,0.0
44930,37.01483511924744,0.0,4.48,0.0,0.0,0.0
44935,37.02489519119263,0.0,4.48,0.0,0.0,0.0
44940,37.024897813797,0.0,4.48,0.0,0.0,0.0
44945,37.02489948272705,0.0,4.48,0.0,0.0,0.0
44950,37.03493142127991,0.0,4.48,0.0,0.0,0.0
44955,37.0349338054657,0.0,4.48,0.0,0.0,0.0
44960,37.03493547439575,0.0,4.48,0.0,0.0,0.0
44965,37.04475235939026,0.0,4.48,0.0,0.0,0.0
44970,37.04475450515747,0.0,4.48,0.0,0.0,0.0
44975,37.04475665092468,0.0,4.48,0.0,0.0,0.0
44980,37.054686069488525,0.0,4.48,0.0,0.0,0.0
44985,37.054688692092896,0.0,4.48,0.0,0.0,0.0
44990,37.05469083786011,0.0,4.48,0.0,0.0,0.0
44995,37.05469226837158,0.0,4.48,0.0,0.0,0.0
45000,37.06452989578247,0.0,4.48,0.0,0.0,0.0
45005,37.06453251838684,0.0,4.48,0.0,0.0,0.0
45010,37.064534187316895,0.0,4.48,0.0,0.0,0.0
45015,37.07434606552124,0.0,4.48,0.0,0.0,0.0
45020,37.07434868812561,0.0,4.48,0.0,0.0,0.0
45025,37.07435059547424,0.0,4.48,0.0,0.0,0.0
45030,37.084267139434814,0.0,4.48,0.0,0.0,0.0
45035,37.084269762039185,0.0,4.48,0.0,0.0,0.0
45040,37.08427143096924,0.0,4.48,0.0,0.0,0.0
45045,37.09418225288391,0.0,4.48,0.0,0.0,0.0
45050,37.0941846370697,0.0,4.48,0.0,0.0,0.0
45055,37.094186782836914,0.0,4.48,0.0,0.0,0.0
45060,37.104143142700195,0.0,4.48,0.0,0.0,0.0
45065,37.104145526885986,0.0,4.48,0.0,0.0,0.0
45070,37.1041476726532,0.0,4.48,0.0,0.0,0.0
45075,37.10414910316467,0.0,4.48,0.0,0.0,0.0
45080,37.114060401916504,0.0,4.48,0.0,0.0,0.0
45085,37.114062786102295,0.0,4.48,0.0,0.0,0.0
45090,37.11406493186951,0.0,4.48,0.0,0.0,0.0
45095,37.12407922744751,0.0,4.48,0.0,0.0,0.0
45100,37.1240816116333,0.0,4.48,0.0,0.0,0.0
45105,37.124083280563354,0.0,4.48,0.0,0.0,0.0
45110,37.13405132293701,0.0,4.48,0.0,0.0,0.0
45115,37.134053468704224,0.0,4.48,0.0,0.0,0.0
45120,37.134055376052856,0.0,4.48,0.0,0.0,0.0
45125,37.1439790725708,0.0,4.48,0.0,0.0,0.0
45130,37.14398145675659,0.0,4.48,0.0,0.0,0.0
45135,37.143983364105225,0.0,4.48,0.0,0.0,0.0
45140,37.153953552246094,0.0,4.48,0.0,0.0,0.0
45145,37.153955936431885,0.0,4.48,0.0,0.0,0.0
45150,37.15395784378052,0.0,4.48,0.0,0.0,0.0
45155,37.15395951271057,0.0,4.48,0.0,0.0,0.0
45160,37.16384506225586,0.0,4.48,0.0,0.0,0.0
45165,37.16384768486023,0.0,4.48,0.0,0.0,0.0
45170,37.16384935379028,0.0,4.48,0.0,0.0,0.0
45175,37.17380928993225,0.0,4.48,0.0,0.0,0.0
45180,37.17381143569946,0.0,4.48,0.0,0.0,0.0
45185,37.173813343048096,0.0,4.48,0.0,0.0,0.0
45190,37.183796882629395,0.0,4.48,0.0,0.0,0.0
45195,37.183799266815186,0.0,4.48,0.0,0.0,0.0
45200,37.18380117416382,0.0,4.48,0.0,0.0,0.0
45205,37.19410729408264,0.0,4.48,0.0,0.0,0.0
45210,37.19410967826843,0.0,4.48,0.0,0.0,0.0
45215,37.194111347198486,0.0,4.48,0.0,0.0,0.0
45220,37.20402646064758,0.0,4.48,0.0,0.0,0.0
45225,37.20402908325195,0.0,4.48,0.0,0.0,0.0
45230,37.204031229019165,0.0,4.48,0.0,0.0,0.0
45235,37.20403265953064,0.0,4.48,0.0,0.0,0.0
45240,37.214062213897705,0.0,4.48,0.0,0.0,0.0
45245,37.214064836502075,0.0,4.48,0.0,0.0,0.0
45250,37.21406650543213,0.0,4.48,0.0,0.0,0.0
45255,37.223942041397095,0.0,4.48,0.0,0.0,0.0
45260,37.223944425582886,0.0,4.48,0.0,0.0,0.0
45265,37.22394609451294,0.0,4.48,0.0,0.0,0.0
45270,37.23393130302429,0.0,4.48,0.0,0.0,0.0
45275,37.23393368721008,0.0,4.48,0.0,0.0,0.0
45280,37.233935594558716,0.0,4.48,0.0,0.0,0.0
45285,37.24379873275757,0.0,4.48,0.0,0.0,0.0
45290,37.24380111694336,0.0,4.48,0.0,0.0,0.0
45295,37.24380302429199,0.0,4.48,0.0,0.0,0.0
45300,37.253846406936646,0.0,4.48,0.0,0.0,0.0
45305,37.253849029541016,0.0,4.48,0.0,0.0,0.0
45310,37.25385117530823,0.0,4.48,0.0,0.0,0.0
45315,37.25385284423828,0.0,4.48,0.0,0.0,0.0
45320,37.263763666152954,0.0,4.48,0.0,0.0,0.0
45325,37.263766050338745,0.0,4.48,0.0,0.0,0.0
45330,37.2637677192688,0.0,4.48,0.0,0.0,0.0
45335,37.27379107475281,0.0,4.48,0.0,0.0,0.0
45340,37.2737934589386,0.0,4.48,0.0,0.0,0.0
45345,37.27379536628723,0.0,4.48,0.0,0.0,0.0
45350,37.284751176834106,0.0,4.48,0.0,0.0,0.0
45355,37.2847535610199,0.0,4.48,0.0,0.0,0.0
45360,37.28475546836853,0.0,4.48,0.0,0.0,0.0
45365,37.2951123714447,0.0,4.48,0.0,0.0,0.0
45370,37.29511499404907,0.0,4.48,0.0,0.0,0.0
45375,37.295116662979126,0.0,4.48,0.0,0.0,0.0
45380,37.30502438545227,0.0,4.48,0.0,0.0,0.0
45385,37.30502724647522,0.0,4.48,0.0,0.0,0.0
45390,37.30502915382385,0.0,4.48,0.0,0.0,0.0
45395,37.305030822753906,0.0,4.48,0.0,0.0,0.0
45400,37.315003633499146,0.0,4.48,0.0,0.0,0.0
45405,37.31500577926636,0.0,4.48,0.0,0.0,0.0
45410,37.31500768661499,0.0,4.48,0.0,0.0,0.0
45415,37.32490062713623,0.0,4.48,0.0,0.0,0.0
45420,37.32490348815918,0.0,4.48,0.0,0.0,0.0
45425,37.32490539550781,0.0,4.48,0.0,0.0,0.0
45430,37.33482027053833,0.0,4.48,0.0,0.0,0.0
45435,37.33482241630554,0.0,4.48,0.0,0.0,0.0
45440,37.334824085235596,0.0,4.48,0.0,0.0,0.0
45445,37.344895124435425,0.0,4.48,0.0,0.0,0.0
45450,37.344897508621216,0.0,4.48,0.0,0.0,0.0
45455,37.34489917755127,0.0,4.48,0.0,0.0,0.0
45460,37.35485005378723,0.0,4.48,0.0,0.0,0.0
45465,37.35485243797302,0.0,4.48,0.0,0.0,0.0
45470,37.354854583740234,0.0,4.48,0.0,0.0,0.0
45475,37.35485649108887,0.0,4.48,0.0,0.0,0.0
45480,37.3649525642395,0.0,4.48,0.0,0.0,0.0
45485,37.364954710006714,0.0,4.48,0.0,0.0,0.0
45490,37.36495661735535,0.0,4.48,0.0,0.0,0.0
45495,37.37482047080994,0.0,4.48,0.0,0.0,0.0
45500,37.37482285499573,0.0,4.48,0.0,0.0,0.0
45505,37.37482452392578,0.0,4.48,0.0,0.0,0.0
45510,37.384854555130005,0.0,4.48,0.0,0.0,0.0
45515,37.38485670089722,0.0,4.48,0.0,0.0,0.0
45520,37.38485860824585,0.0,4.48,0.0,0.0,0.0
45525,37.394917249679565,0.0,4.48,0.0,0.0,0.0
45530,37.394919633865356,0.0,4.48,0.0,0.0,0.0
45535,37.39492154121399,0.0,4.48,0.0,0.0,0.0
45540,37.40476131439209,0.0,4.48,0.0,0.0,0.0
45545,37.40476417541504,0.0,4.48,0.0,0.0,0.0
45550,37.40476584434509,0.0,4.48,0.0,0.0,0.0
45555,37.404767751693726,0.0,4.48,0.0,0.0,0.0
45560,37.41473841667175,0.0,4.48,0.0,0.0,0.0
45565,37.414740562438965,0.0,4.48,0.0,0.0,0.0
45570,37.4147424697876,0.0,4.48,0.0,0.0,0.0
45575,37.424676179885864,0.0,4.48,0.0,0.0,0.0
45580,37.424678564071655,0.0,4.48,0.0,0.0,0.0
45585,37.42468047142029,0.0,4.48,0.0,0.0,0.0
45590,37.434611320495605,0.0,4.48,0.0,0.0,0.0
45595,37.43461346626282,0.0,4.48,0.0,0.0,0.0
45600,37.43461537361145,0.0,4.48,0.0,0.0,0.0
45605,37.44484353065491,0.0,4.48,0.0,0.0,0.0
45610,37.44484567642212,0.0,4.48,0.0,0.0,0.0
45615,37.44484758377075,0.0,4.48,0.0,0.0,0.0
45620,37.454866886138916,0.0,4.48,0.0,0.0,0.0
45625,37.454869747161865,0.0,4.48,0.0,0.0,0.0
45630,37.45488214492798,0.0,4.48,0.0,0.0,0.0
45635,37.45488405227661,0.0,4.48,0.0,0.0,0.0
45640,37.46489357948303,0.0,4.48,0.0,0.0,0.0
45645,37.46489596366882,0.0,4.48,0.0,0.0,0.0
45650,37.46489763259888,0.0,4.48,0.0,0.0,0.0
45655,37.47492432594299,0.0,4.48,0.0,0.0,0.0
45660,37.474926471710205,0.0,4.48,0.0,0.0,0.0
45665,37.47492837905884,0.0,4.48,0.0,0.0,0.0
45670,37.48481059074402,0.0,4.48,0.0,0.0,0.0
45675,37.48481297492981,0.0,4.48,0.0,0.0,0.0
45680,37.48481512069702,0.0,4.48,0.0,0.0,0.0
45685,37.494945764541626,0.0,4.48,0.0,0.0,0.0
45690,37.49494791030884,0.0,4.48,0.0,0.0,0.0
45695,37.49494981765747,0.0,4.48,0.0,0.0,0.0
45700,37.50512385368347,0.0,4.48,0.0,0.0,0.0
45705,37.50512623786926,0.0,4.48,0.0,0.0,0.0
45710,37.505128145217896,0.0,4.48,0.0,0.0,0.0
45715,37.50512981414795,0.0,4.48,0.0,0.0,0.0
45720,37.51515054702759,0.0,4.48,0.0,0.0,0.0
45725,37.51515293121338,0.0,4.48,0.0,0.0,0.0
45730,37.51515460014343,0.0,4.48,0.0,0.0,0.0
45735,37.52504515647888,0.0,4.48,0.0,0.0,0.0
45740,37.52504777908325,0.0,4.48,0.0,0.0,0.0
45745,37.525049448013306,0.0,4.48,0.0,0.0,0.0
45750,37.53508162498474,0.0,4.48,0.0,0.0,0.0
45755,37.53508400917053,0.0,4.48,0.0,0.0,0.0
45760,37.535085916519165,0.0,4.48,0.0,0.0,0.0
45765,37.54492449760437,0.0,4.48,0.0,0.0,0.0
45770,37.54492712020874,0.0,4.48,0.0,0.0,0.0
45775,37.54492902755737,0.0,4.48,0.0,0.0,0.0
45780,37.55486726760864,0.0,4.48,0.0,0.0,0.0
45785,37.554885149002075,0.0,4.48,0.0,0.0,0.0
45790,37.55488705635071,0.0,4.48,0.0,0.0,0.0
45795,37.55488896369934,0.0,4.48,0.0,0.0,0.0
45800,37.5649311542511,0.0,4.48,0.0,0.0,0.0
45805,37.56493353843689,0.0,4.48,0.0,0.0,0.0
45810,37.56493544578552,0.0,4.48,0.0,0.0,0.0
45815,37.57486963272095,0.0,4.48,0.0,0.0,0.0
45820,37.57488298416138,0.0,4.48,0.0,0.0,0.0
45825,37.57488489151001,0.0,4.48,0.0,0.0,0.0
45830,37.58490324020386,0.0,4.48,0.0,0.0,0.0
45835,37.58490562438965,0.0,4.48,0.0,0.0,0.0
45840,37.58490753173828,0.0,4.48,0.0,0.0,0.0
45845,37.59478735923767,0.0,4.48,0.0,0.0,0.0
45850,37.59478974342346,0.0,4.48,0.0,0.0,0.0
45855,37.594791889190674,0.0,4.48,0.0,0.0,0.0
45860,37.6048367023468,0.0,4.48,0.0,0.0,0.0
45865,37.60483932495117,0.0,4.48,0.0,0.0,0.0
45870,37.604841470718384,0.0,4.48,0.0,0.0,0.0
45875,37.60484290122986,0.0,4.48,0.0,0.0,0.0
45880,37.61953639984131,0.0,4.48,0.0,0.0,0.0
45885,37.61953854560852,0.0,4.48,0.0,0.0,0.0
45890,37.61954045295715,0.0,4.48,0.0,0.0,0.0
45895,37.62945532798767,0.0,4.48,0.0,0.0,0.0
45900,37.62945747375488,0.0,4.48,0.0,0.0,0.0
45905,37.629459381103516,0.0,4.48,0.0,0.0,0.0
45910,37.639387130737305,0.0,4.48,0.0,0.0,0.0
45915,37.63938927650452,0.0,4.48,0.0,0.0,0.0
45920,37.63939118385315,0.0,4.48,0.0,0.0,0.0
45925,37.6492714881897,0.0,4.48,0.0,0.0,0.0
45930,37.64927387237549,0.0,4.48,0.0,0.0,0.0
45935,37.64927554130554,0.0,4.48,0.0,0.0,0.0
45940,37.65914583206177,0.0,4.48,0.0,0.0,0.0
45945,37.65914869308472,0.0,4.48,0.0,0.0,0.0
45950,37.65915083885193,0.0,4.48,0.0,0.0,0.0
45955,37.6591522693634,0.0,4.48,0.0,0.0,0.0
45960,37.669140100479126,0.0,4.48,0.0,0.0,0.0
45965,37.66914248466492,0.0,4.48,0.0,0.0,0.0
45970,37.66914415359497,0.0,4.48,0.0,0.0,0.0
45975,37.6913845539093,0.0,4.48,0.0,0.0,0.0
45980,37.691386699676514,0.0,4.48,0.0,0.0,0.0
45985,37.69138860702515,0.0,4.48,0.0,0.0,0.0
45990,37.72474002838135,0.0,4.48,0.0,0.0,0.0
45995,37.7247428894043,0.0,4.48,0.0,0.0,0.0
46000,37.72474503517151,0.0,4.48,0.0,0.0,0.0
46005,37.73571181297302,0.0,4.48,0.0,0.0,0.0
46010,37.73571419715881,0.0,4.48,0.0,0.0,0.0
46015,37.735716104507446,0.0,4.48,0.0,0.0,0.0
46020,37.74589705467224,0.0,4.48,0.0,0.0,0.0
46025,37.74589967727661,0.0,4.48,0.0,0.0,0.0
46030,37.74590182304382,0.0,4.48,0.0,0.0,0.0
46035,37.7459032535553,0.0,4.48,0.0,0.0,0.0
46040,37.756025314331055,0.0,4.48,0.0,0.0,0.0
46045,37.756027936935425,0.0,4.48,0.0,0.0,0.0
46050,37.75602960586548,0.0,4.48,0.0,0.0,0.0
46055,37.76639437675476,0.0,4.48,0.0,0.0,0.0
46060,37.76639652252197,0.0,4.48,0.0,0.0,0.0
46065,37.766398429870605,0.0,4.48,0.0,0.0,0.0
46070,37.77644658088684,0.0,4.48,0.0,0.0,0.0
46075,37.77644896507263,0.0,4.48,0.0,0.0,0.0
46080,37.776450634002686,0.0,4.48,0.0,0.0,0.0
46085,37.78645062446594,0.0,4.48,0.0,0.0,0.0
46090,37.786452770233154,0.0,4.48,0.0,0.0,0.0
46095,37.78645467758179,0.0,4.48,0.0,0.0,0.0
46100,37.79649376869202,0.0,4.48,0.0,0.0,0.0
46105,37.79649639129639,0.0,4.48,0.0,0.0,0.0
46110,37.79649829864502,0.0,4.48,0.0,0.0,0.0
46115,37.79650020599365,0.0,4.48,0.0,0.0,0.0
46120,37.80655813217163,0.0,4.48,0.0,0.0,0.0
46125,37.806560754776,0.0,4.48,0.0,0.0,0.0
46130,37.806562423706055,0.0,4.48,0.0,0.0,0.0
46135,37.81757354736328,0.0,4.48,0.0,0.0,0.0
46140,37.81757593154907,0.0,4.48,0.0,0.0,0.0
46145,37.817577600479126,0.0,4.48,0.0,0.0,0.0
46150,37.82756423950195,0.0,4.48,0.0,0.0,0.0
46155,37.82756686210632,0.0,4.48,0.0,0.0,0.0
46160,37.82756853103638,0.0,4.48,0.0,0.0,0.0
46165,37.83765935897827,0.0,4.48,0.0,0.0,0.0
46170,37.83766150474548,0.0,4.48,0.0,0.0,0.0
46175,37.837663650512695,0.0,4.48,0.0,0.0,0.0
46180,37.8475923538208,0.0,4.48,0.0,0.0,0.0
46185,37.84759521484375,0.0,4.48,0.0,0.0,0.0
46190,37.847596883773804,0.0,4.48,0.0,0.0,0.0
46195,37.84759879112244,0.0,4.48,0.0,0.0,0.0
46200,37.85763072967529,0.0,4.48,0.0,0.0,0.0
46205,37.857632875442505,0.0,4.48,0.0,0.0,0.0
46210,37.85763478279114,0.0,4.48,0.0,0.0,0.0
46215,37.8676483631134,0.0,4.48,0.0,0.0,0.0
46220,37.86765098571777,0.0,4.48,0.0,0.0,0.0
46225,37.867652893066406,0.0,4.48,0.0,0.0,0.0
46230,37.87771463394165,0.0,4.48,0.0,0.0,0.0
46235,37.87771701812744,0.0,4.48,0.0,0.0,0.0
46240,37.877718687057495,0.0,4.48,0.0,0.0,0.0
46245,37.88771653175354,0.0,4.48,0.0,0.0,0.0
46250,37.88771891593933,0.0,4.48,0.0,0.0,0.0
46255,37.887720823287964,0.0,4.48,0.0,0.0,0.0
46260,37.897784948349,0.0,4.48,0.0,0.0,0.0
46265,37.89778780937195,0.0,4.48,0.0,0.0,0.0
46270,37.89778971672058,0.0,4.48,0.0,0.0,0.0
46275,37.897791385650635,0.0,4.48,0.0,0.0,0.0
46280,37.90774202346802,0.0,4.48,0.0,0.0,0.0
46285,37.90774440765381,0.0,4.48,0.0,0.0,0.0
46290,37.90774631500244,0.0,4.48,0.0,0.0,0.0
46295,37.91780924797058,0.0,4.48,0.0,0.0,0.0
46300,37.91781163215637,0.0,4.48,0.0,0.0,0.0
46305,37.917813539505005,0.0,4.48,0.0,0.0,0.0
46310,37.92780542373657,0.0,4.48,0.0,0.0,0.0
46315,37.927807569503784,0.0,4.48,0.0,0.0,0.0
46320,37.927809715270996,0.0,4.48,0.0,0.0,0.0
46325,37.937989473342896,0.0,4.48,0.0,0.0,0.0
46330,37.93799185752869,0.0,4.48,0.0,0.0,0.0
46335,37.93799376487732,0.0,4.48,0.0,0.0,0.0
46340,37.94788384437561,0.0,4.48,0.0,0.0,0.0
46345,37.94788646697998,0.0,4.48,0.0,0.0,0.0
46350,37.94788861274719,0.0,4.48,0.0,0.0,0.0
46355,37.947890281677246,0.0,4.48,0.0,0.0,0.0
46360,37.95814633369446,0.0,4.48,0.0,0.0,0.0
46365,37.95814847946167,0.0,4.48,0.0,0.0,0.0
